page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Sunflower,11-Inverness,31
2,Bill Waller Jr.,Governor ,,R,Sunflower,11-Inverness,47
2,John Marshall Alexander,State Senate,13,D,Sunflower,11-Inverness,X
2,Sarita M Simmons,State Senate,13,D,Sunflower,11-Inverness,X
2,Ruffin Smith,State Senate,22,D,Sunflower,11-Inverness,81
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,11-Inverness,31
2,Tate Reeves,Governor ,,R,Sunflower,12-Moorhead,13
2,Bill Waller Jr.,Governor ,,R,Sunflower,12-Moorhead,9
2,John Marshall Alexander,State Senate,13,D,Sunflower,12-Moorhead,36
2,Sarita M Simmons,State Senate,13,D,Sunflower,12-Moorhead,155
2,Ruffin Smith,State Senate,22,D,Sunflower,12-Moorhead,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,12-Moorhead,X
2,Tate Reeves,Governor ,,R,Sunflower,13-Indianola #1 Southeast,0
2,Bill Waller Jr.,Governor ,,R,Sunflower,13-Indianola #1 Southeast,0
2,John Marshall Alexander,State Senate,13,D,Sunflower,13-Indianola #1 Southeast,18
2,Sarita M Simmons,State Senate,13,D,Sunflower,13-Indianola #1 Southeast,91
2,Ruffin Smith,State Senate,22,D,Sunflower,13-Indianola #1 Southeast,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,13-Indianola #1 Southeast,X
2,Tate Reeves,Governor ,,R,Sunflower,21-Indianola #2 West,18
2,Bill Waller Jr.,Governor ,,R,Sunflower,21-Indianola #2 West,21
2,John Marshall Alexander,State Senate,13,D,Sunflower,21-Indianola #2 West,X
2,Sarita M Simmons,State Senate,13,D,Sunflower,21-Indianola #2 West,X
2,Ruffin Smith,State Senate,22,D,Sunflower,21-Indianola #2 West,95
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,21-Indianola #2 West,121
2,Tate Reeves,Governor ,,R,Sunflower,22 - Indianola #2 East,1
2,Bill Waller Jr.,Governor ,,R,Sunflower,22 - Indianola #2 East,1
2,John Marshall Alexander,State Senate,13,D,Sunflower,22 - Indianola #2 East,X
2,Sarita M Simmons,State Senate,13,D,Sunflower,22 - Indianola #2 East,X
2,Ruffin Smith,State Senate,22,D,Sunflower,22 - Indianola #2 East,263
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,22 - Indianola #2 East,300
2,Tate Reeves,Governor ,,R,Sunflower,31-Indianola #3 South,24
2,Bill Waller Jr.,Governor ,,R,Sunflower,31-Indianola #3 South,34
2,John Marshall Alexander,State Senate,13,D,Sunflower,31-Indianola #3 South,230
2,Sarita M Simmons,State Senate,13,D,Sunflower,31-Indianola #3 South,143
2,Ruffin Smith,State Senate,22,D,Sunflower,31-Indianola #3 South,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,31-Indianola #3 South,X
2,Tate Reeves,Governor ,,R,Sunflower,32-Indianola #3 North,14
2,Bill Waller Jr.,Governor ,,R,Sunflower,32-Indianola #3 North,14
2,John Marshall Alexander,State Senate,13,D,Sunflower,32-Indianola #3 North,61
2,Sarita M Simmons,State Senate,13,D,Sunflower,32-Indianola #3 North,45
2,Ruffin Smith,State Senate,22,D,Sunflower,32-Indianola #3 North,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,32-Indianola #3 North,X
2,Tate Reeves,Governor ,,R,Sunflower,33-Indianola #3 Northeast,12
2,Bill Waller Jr.,Governor ,,R,Sunflower,33-Indianola #3 Northeast,17
2,John Marshall Alexander,State Senate,13,D,Sunflower,33-Indianola #3 Northeast,85
2,Sarita M Simmons,State Senate,13,D,Sunflower,33-Indianola #3 Northeast,56
2,Ruffin Smith,State Senate,22,D,Sunflower,33-Indianola #3 Northeast,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,33-Indianola #3 Northeast,X
2,Tate Reeves,Governor ,,R,Sunflower,41-Fairview-Hale,5
2,Bill Waller Jr.,Governor ,,R,Sunflower,41-Fairview-Hale,7
2,John Marshall Alexander,State Senate,13,D,Sunflower,41-Fairview-Hale,24
2,Sarita M Simmons,State Senate,13,D,Sunflower,41-Fairview-Hale,3
2,Ruffin Smith,State Senate,22,D,Sunflower,41-Fairview-Hale,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,41-Fairview-Hale,X
2,Tate Reeves,Governor ,,R,Sunflower,42-Boyer-Linn,20
2,Bill Waller Jr.,Governor ,,R,Sunflower,42-Boyer-Linn,9
2,John Marshall Alexander,State Senate,13,D,Sunflower,42-Boyer-Linn,39
2,Sarita M Simmons,State Senate,13,D,Sunflower,42-Boyer-Linn,50
2,Ruffin Smith,State Senate,22,D,Sunflower,42-Boyer-Linn,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,42-Boyer-Linn,X
2,Tate Reeves,Governor ,,R,Sunflower,43-Doddsville,3
2,Bill Waller Jr.,Governor ,,R,Sunflower,43-Doddsville,2
2,John Marshall Alexander,State Senate,13,D,Sunflower,43-Doddsville,13
2,Sarita M Simmons,State Senate,13,D,Sunflower,43-Doddsville,50
2,Ruffin Smith,State Senate,22,D,Sunflower,43-Doddsville,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,43-Doddsville,X
3,Tate Reeves,Governor ,,R,Sunflower,44-Ruleville,7
3,Bill Waller Jr.,Governor ,,R,Sunflower,44-Ruleville,2
3,John Marshall Alexander,State Senate,13,D,Sunflower,44-Ruleville,48
3,Sarita M Simmons,State Senate,13,D,Sunflower,44-Ruleville,294
3,Ruffin Smith,State Senate,22,D,Sunflower,44-Ruleville,X
3,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,44-Ruleville,X
3,Tate Reeves,Governor ,,R,Sunflower,45-Sunflower 4,13
3,Bill Waller Jr.,Governor ,,R,Sunflower,45-Sunflower 4,6
3,John Marshall Alexander,State Senate,13,D,Sunflower,45-Sunflower 4,35
3,Sarita M Simmons,State Senate,13,D,Sunflower,45-Sunflower 4,109
3,Ruffin Smith,State Senate,22,D,Sunflower,45-Sunflower 4,X
3,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,45-Sunflower 4,X
3,Tate Reeves,Governor ,,R,Sunflower,51-Ruleville North,16
3,Bill Waller Jr.,Governor ,,R,Sunflower,51-Ruleville North,6
3,John Marshall Alexander,State Senate,13,D,Sunflower,51-Ruleville North,53
3,Sarita M Simmons,State Senate,13,D,Sunflower,51-Ruleville North,74
3,Ruffin Smith,State Senate,22,D,Sunflower,51-Ruleville North,X
3,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,51-Ruleville North,X
3,Tate Reeves,Governor ,,R,Sunflower,52-Sunflower Plantation,17
3,Bill Waller Jr.,Governor ,,R,Sunflower,52-Sunflower Plantation,3
3,John Marshall Alexander,State Senate,13,D,Sunflower,52-Sunflower Plantation,27
3,Sarita M Simmons,State Senate,13,D,Sunflower,52-Sunflower Plantation,5
3,Ruffin Smith,State Senate,22,D,Sunflower,52-Sunflower Plantation,X
3,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,52-Sunflower Plantation,X
3,Tate Reeves,Governor ,,R,Sunflower,53-Rome,2
3,Bill Waller Jr.,Governor ,,R,Sunflower,53-Rome,6
3,John Marshall Alexander,State Senate,13,D,Sunflower,53-Rome,11
3,Sarita M Simmons,State Senate,13,D,Sunflower,53-Rome,22
3,Ruffin Smith,State Senate,22,D,Sunflower,53-Rome,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,53-Rome,X
3,Tate Reeves,Governor ,,R,Sunflower,54-Drew,15
3,Bill Waller Jr.,Governor ,,R,Sunflower,54-Drew,18
3,John Marshall Alexander,State Senate,13,D,Sunflower,54-Drew,69
3,Sarita M Simmons,State Senate,13,D,Sunflower,54-Drew,218
3,Ruffin Smith,State Senate,22,D,Sunflower,54-Drew,X
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,54-Drew,X
3,Tate Reeves,Governor ,,R,Sunflower,TOTAL,211
3,Bill Waller Jr.,Governor ,,R,Sunflower,TOTAL,202
3,John Marshall Alexander,State Senate,13,D,Sunflower,TOTAL,749
3,Sarita M Simmons,State Senate,13,D,Sunflower,TOTAL,1318
3,Ruffin Smith,State Senate,22,D,Sunflower,TOTAL,439
2,Joseph C Thomas Sr.,State Senate,22,D,Sunflower,TOTAL,452
