candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Yazoo,Benton,44
Tate Reeves,Governor,,R,Yazoo,Benton,130
Bill Waller Jr.,Governor,,R,Yazoo,Benton,95
Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Benton,220
Shane Quick,Lieutenant Governor,,R,Yazoo,Benton,31
Sam Britton,Secretary of State,,R,Yazoo,Benton,110
Michael Watson,Secretary of State,,R,Yazoo,Benton,134
Mark Baker,Attorney General,,R,Yazoo,Benton,54
Lynn Fitch,Attorney General,,R,Yazoo,Benton,128
Andy Taggart,Attorney General,,R,Yazoo,Benton,80
Shad White,State Auditor,,R,Yazoo,Benton,222
Eugene S. 'Buck' Clarke,State Treasurer,,R,Yazoo,Benton,107
David McRae,State Treasurer,,R,Yazoo,Benton,148
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Benton,231
Mike Chaney,Commissioner of Insurance,,R,Yazoo,Benton,240
Hayes Dent,State Senate,22,R,Yazoo,Benton,223
Dwayne Self,State Senate,22,R,Yazoo,Benton,37
Briggs Hopson,State Senate,23,R,Yazoo,Benton,
Kevin Ford,State House,54,R,Yazoo,Benton,
Michael Brown,Governor,,D,Yazoo,Benton,8
William Bond Compton Jr.,Governor,,D,Yazoo,Benton,1
Jim Hood,Governor,,D,Yazoo,Benton,103
Robert J. Ray,Governor,,D,Yazoo,Benton,1
Robert Shuler Smith,Governor,,D,Yazoo,Benton,13
Gregory Wash,Governor,,D,Yazoo,Benton,1
Velesha P Williams,Governor,,D,Yazoo,Benton,11
Albert Wilson,Governor,,D,Yazoo,Benton,2
Jay Hughes,Lieutenant Governor,,D,Yazoo,Benton,109
Johnny DuPree,Secretary of State,,D,Yazoo,Benton,84
Maryra Hodges Hunt,Secretary of State,,D,Yazoo,Benton,37
Jennifer Riley Collins,Attorney General,,D,Yazoo,Benton,108
Addie Lee Green,State Treasurer,,D,Yazoo,Benton,106
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Benton,102
Robert E. Amos,Commissioner of Insurance,,D,Yazoo,Benton,100
Barbara Blackmon,State Senate,21,D,Yazoo,Benton,
Mark S Buckner Sr.,State Senate,22,D,Yazoo,Benton,6
Ermea 'E.J.' Russell,State Senate,22,D,Yazoo,Benton,16
Ruffin Smith,State Senate,22,D,Yazoo,Benton,12
Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Benton,94
Colton Thornton,State Senate,22,D,Yazoo,Benton,5
Kenneth Walker,State House,27,D,Yazoo,Benton,
Bryant Clark,State House,47,D,Yazoo,Benton,111
Rufus E Straughter,State House,51,D,Yazoo,Benton,
Deborah Butler Dixon,State House,63,D,Yazoo,Benton,
Stephanie McKenzie Foster,State House,63,D,Yazoo,Benton,
Machelle Shelby Kyles,State House,63,D,Yazoo,Benton,
Robert Foster,Governor,,R,Yazoo,Center Ridge,22
Tate Reeves,Governor,,R,Yazoo,Center Ridge,118
Bill Waller Jr.,Governor,,R,Yazoo,Center Ridge,63
Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Center Ridge,172
Shane Quick,Lieutenant Governor,,R,Yazoo,Center Ridge,14
Sam Britton,Secretary of State,,R,Yazoo,Center Ridge,101
Michael Watson,Secretary of State,,R,Yazoo,Center Ridge,92
Mark Baker,Attorney General,,R,Yazoo,Center Ridge,39
Lynn Fitch,Attorney General,,R,Yazoo,Center Ridge,90
Andy Taggart,Attorney General,,R,Yazoo,Center Ridge,70
Shad White,State Auditor,,R,Yazoo,Center Ridge,157
Eugene S. 'Buck' Clarke,State Treasurer,,R,Yazoo,Center Ridge,95
David McRae,State Treasurer,,R,Yazoo,Center Ridge,98
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Center Ridge,180
Mike Chaney,Commissioner of Insurance,,R,Yazoo,Center Ridge,185
Hayes Dent,State Senate,22,R,Yazoo,Center Ridge,
Dwayne Self,State Senate,22,R,Yazoo,Center Ridge,
Briggs Hopson,State Senate,23,R,Yazoo,Center Ridge,172
Kevin Ford,State House,54,R,Yazoo,Center Ridge,164
Michael Brown,Governor,,D,Yazoo,Center Ridge,4
William Bond Compton Jr.,Governor,,D,Yazoo,Center Ridge,0
Jim Hood,Governor,,D,Yazoo,Center Ridge,31
Robert J. Ray,Governor,,D,Yazoo,Center Ridge,0
Robert Shuler Smith,Governor,,D,Yazoo,Center Ridge,6
Gregory Wash,Governor,,D,Yazoo,Center Ridge,0
Velesha P Williams,Governor,,D,Yazoo,Center Ridge,1
Albert Wilson,Governor,,D,Yazoo,Center Ridge,0
Jay Hughes,Lieutenant Governor,,D,Yazoo,Center Ridge,35
Johnny DuPree,Secretary of State,,D,Yazoo,Center Ridge,31
Maryra Hodges Hunt,Secretary of State,,D,Yazoo,Center Ridge,7
Jennifer Riley Collins,Attorney General,,D,Yazoo,Center Ridge,34
Addie Lee Green,State Treasurer,,D,Yazoo,Center Ridge,34
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Center Ridge,36
Robert E. Amos,Commissioner of Insurance,,D,Yazoo,Center Ridge,35
Barbara Blackmon,State Senate,21,D,Yazoo,Center Ridge,
Mark S Buckner Sr.,State Senate,22,D,Yazoo,Center Ridge,
Ermea 'E.J.' Russell,State Senate,22,D,Yazoo,Center Ridge,
Ruffin Smith,State Senate,22,D,Yazoo,Center Ridge,
Joseph C Thomas Sr.,State Senate,22,D,Yazoo,Center Ridge,
Colton Thornton,State Senate,22,D,Yazoo,Center Ridge,
Kenneth Walker,State House,27,D,Yazoo,Center Ridge,
Bryant Clark,State House,47,D,Yazoo,Center Ridge,
Rufus E Straughter,State House,51,D,Yazoo,Center Ridge,
Deborah Butler Dixon,State House,63,D,Yazoo,Center Ridge,
Stephanie McKenzie Foster,State House,63,D,Yazoo,Center Ridge,
Machelle Shelby Kyles,State House,63,D,Yazoo,Center Ridge,
Robert Foster,Governor,,R,Yazoo,Deasonville,13
Tate Reeves,Governor,,R,Yazoo,Deasonville,86
Bill Waller Jr.,Governor,,R,Yazoo,Deasonville,58
Delbert Hosemann,Lieutenant Governor,,R,Yazoo,Deasonville,139
Shane Quick,Lieutenant Governor,,R,Yazoo,Deasonville,7
Sam Britton,Secretary of State,,R,Yazoo,Deasonville,67
Michael Watson,Secretary of State,,R,Yazoo,Deasonville,78
Mark Baker,Attorney General,,R,Yazoo,Deasonville,27
Lynn Fitch,Attorney General,,R,Yazoo,Deasonville,72
Andy Taggart,Attorney General,,R,Yazoo,Deasonville,57
Shad White,State Auditor,,R,Yazoo,Deasonville,127
Eugene S. 'Buck' Clarke,State Treasurer,,R,Yazoo,Deasonville,60
David McRae,State Treasurer,,R,Yazoo,Deasonville,92
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Yazoo,Deasonville,140
Mike Chaney,Commissioner of Insurance,,R,Yazoo,Deasonville,145
Hayes Dent,State Senate,22,R,Yazoo,Deasonville,
Dwayne Self,State Senate,22,R,Yazoo,Deasonville,
Briggs Hopson,State Senate,23,R,Yazoo,Deasonville,
Kevin Ford,State House,54,R,Yazoo,Deasonville,
Michael Brown,Governor,,D,Yazoo,Deasonville,9
William Bond Compton Jr.,Governor,,D,Yazoo,Deasonville,4
Jim Hood,Governor,,D,Yazoo,Deasonville,175
Robert J. Ray,Governor,,D,Yazoo,Deasonville,3
Robert Shuler Smith,Governor,,D,Yazoo,Deasonville,22
Gregory Wash,Governor,,D,Yazoo,Deasonville,5
Velesha P Williams,Governor,,D,Yazoo,Deasonville,6
Albert Wilson,Governor,,D,Yazoo,Deasonville,0
Jay Hughes,Lieutenant Governor,,D,Yazoo,Deasonville,162
Johnny DuPree,Secretary of State,,D,Yazoo,Deasonville,149
Maryra Hodges Hunt,Secretary of State,,D,Yazoo,Deasonville,36
Jennifer Riley Collins,Attorney General,,D,Yazoo,Deasonville,163
Addie Lee Green,State Treasurer,,D,Yazoo,Deasonville,167
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Yazoo,Deasonville,161
Robert E. Amos,Commissioner of Insurance,,D,Yazoo,Deasonville,164
